path,emotion
features\images\train\3681.png,Surprised
features\images\train\3682.png,Fearful
features\images\train\3683.png,Happy
features\images\train\3684.png,Sad
features\images\train\3685.png,Surprised
features\images\train\3686.png,Sad
features\images\train\3687.png,Disgust
features\images\train\3688.png,Calm
features\images\train\3689.png,Happy
features\images\train\3690.png,Calm
features\images\train\3691.png,Fearful
features\images\train\3692.png,Disgust
features\images\train\3693.png,Surprised
features\images\train\3694.png,Sad
features\images\train\3695.png,Happy
features\images\train\3696.png,Sad
features\images\train\3697.png,Calm
features\images\train\3698.png,Happy
features\images\train\3699.png,Disgust
features\images\train\3700.png,Angry
features\images\train\3701.png,Angry
features\images\train\3702.png,Calm
features\images\train\3703.png,Surprised
features\images\train\3704.png,Happy
features\images\train\3705.png,Surprised
features\images\train\3706.png,Surprised
features\images\train\3707.png,Angry
features\images\train\3708.png,Neutral
features\images\train\3709.png,Surprised
features\images\train\3710.png,Neutral
features\images\train\3711.png,Angry
features\images\train\3712.png,Disgust
features\images\train\3713.png,Neutral
features\images\train\3714.png,Surprised
features\images\train\3715.png,Happy
features\images\train\3716.png,Sad
features\images\train\3717.png,Disgust
features\images\train\3718.png,Fearful
features\images\train\3719.png,Angry
features\images\train\3720.png,Disgust
features\images\train\3721.png,Fearful
features\images\train\3722.png,Disgust
features\images\train\3723.png,Angry
features\images\train\3724.png,Happy
features\images\train\3725.png,Disgust
features\images\train\3726.png,Calm
features\images\train\3727.png,Fearful
features\images\train\3728.png,Surprised
features\images\train\3729.png,Fearful
features\images\train\3730.png,Neutral
features\images\train\3731.png,Happy
features\images\train\3732.png,Neutral
features\images\train\3733.png,Angry
features\images\train\3734.png,Calm
features\images\train\3735.png,Fearful
features\images\train\3736.png,Sad
features\images\train\3737.png,Sad
features\images\train\3738.png,Happy
features\images\train\3739.png,Happy
features\images\train\3740.png,Angry
features\images\train\3741.png,Sad
features\images\train\3742.png,Sad
features\images\train\3743.png,Calm
features\images\train\3744.png,Calm
features\images\train\3745.png,Fearful
features\images\train\3746.png,Surprised
features\images\train\3747.png,Calm
features\images\train\3748.png,Fearful
features\images\train\3749.png,Sad
features\images\train\3750.png,Surprised
features\images\train\3751.png,Surprised
features\images\train\3752.png,Disgust
features\images\train\3753.png,Surprised
features\images\train\3754.png,Calm
features\images\train\3755.png,Angry
features\images\train\3756.png,Sad
features\images\train\3757.png,Calm
features\images\train\3758.png,Fearful
features\images\train\3759.png,Happy
features\images\train\3760.png,Surprised
features\images\train\3761.png,Angry
features\images\train\3762.png,Angry
features\images\train\3763.png,Surprised
features\images\train\3764.png,Calm
features\images\train\3765.png,Sad
features\images\train\3766.png,Surprised
features\images\train\3767.png,Surprised
features\images\train\3768.png,Sad
features\images\train\3769.png,Surprised
features\images\train\3770.png,Disgust
features\images\train\3771.png,Sad
features\images\train\3772.png,Fearful
features\images\train\3773.png,Angry
features\images\train\3774.png,Disgust
features\images\train\3775.png,Disgust
features\images\train\3776.png,Happy
features\images\train\3777.png,Neutral
features\images\train\3778.png,Angry
features\images\train\3779.png,Angry
features\images\train\3780.png,Surprised
features\images\train\3781.png,Disgust
features\images\train\3782.png,Disgust
features\images\train\3783.png,Angry
features\images\train\3784.png,Happy
features\images\train\3785.png,Calm
features\images\train\3786.png,Disgust
features\images\train\3787.png,Disgust
features\images\train\3788.png,Calm
features\images\train\3789.png,Calm
features\images\train\3790.png,Fearful
features\images\train\3791.png,Calm
features\images\train\3792.png,Angry
features\images\train\3793.png,Angry
features\images\train\3794.png,Calm
features\images\train\3795.png,Sad
features\images\train\3796.png,Disgust
features\images\train\3797.png,Surprised
features\images\train\3798.png,Disgust
features\images\train\3799.png,Fearful
features\images\train\3800.png,Happy
features\images\train\3801.png,Surprised
features\images\train\3802.png,Fearful
features\images\train\3803.png,Calm
features\images\train\3804.png,Neutral
features\images\train\3805.png,Happy
features\images\train\3806.png,Neutral
features\images\train\3807.png,Neutral
features\images\train\3808.png,Happy
features\images\train\3809.png,Surprised
features\images\train\3810.png,Angry
features\images\train\3811.png,Sad
features\images\train\3812.png,Happy
features\images\train\3813.png,Sad
features\images\train\3814.png,Disgust
features\images\train\3815.png,Calm
features\images\train\3816.png,Sad
features\images\train\3817.png,Happy
features\images\train\3818.png,Happy
features\images\train\3819.png,Disgust
features\images\train\3820.png,Disgust
features\images\train\3821.png,Disgust
features\images\train\3822.png,Happy
features\images\train\3823.png,Happy
features\images\train\3824.png,Surprised
features\images\train\3825.png,Calm
features\images\train\3826.png,Angry
features\images\train\3827.png,Neutral
features\images\train\3828.png,Disgust
features\images\train\3829.png,Sad
features\images\train\3830.png,Surprised
features\images\train\3831.png,Happy
features\images\train\3832.png,Calm
features\images\train\3833.png,Angry
features\images\train\3834.png,Disgust
features\images\train\3835.png,Sad
features\images\train\3836.png,Fearful
features\images\train\3837.png,Angry
features\images\train\3838.png,Calm
features\images\train\3839.png,Fearful
features\images\train\3840.png,Sad
features\images\train\3841.png,Sad
features\images\train\3842.png,Calm
features\images\train\3843.png,Angry
features\images\train\3844.png,Happy
features\images\train\3845.png,Sad
features\images\train\3846.png,Angry
features\images\train\3847.png,Angry
features\images\train\3848.png,Fearful
features\images\train\3849.png,Happy
features\images\train\3850.png,Happy
features\images\train\3851.png,Angry
features\images\train\3852.png,Disgust
features\images\train\3853.png,Fearful
features\images\train\3854.png,Surprised
features\images\train\3855.png,Fearful
features\images\train\3856.png,Surprised
features\images\train\3857.png,Disgust
features\images\train\3858.png,Surprised
features\images\train\3859.png,Disgust
features\images\train\3860.png,Happy
features\images\train\3861.png,Disgust
features\images\train\3862.png,Fearful
features\images\train\3863.png,Surprised
features\images\train\3864.png,Angry
features\images\train\3865.png,Angry
features\images\train\3866.png,Disgust
features\images\train\3867.png,Happy
features\images\train\3868.png,Angry
features\images\train\3869.png,Disgust
features\images\train\3870.png,Calm
features\images\train\3871.png,Fearful
features\images\train\3872.png,Disgust
features\images\train\3873.png,Surprised
features\images\train\3874.png,Happy
features\images\train\3875.png,Fearful
features\images\train\3876.png,Happy
features\images\train\3877.png,Fearful
features\images\train\3878.png,Sad
features\images\train\3879.png,Neutral
features\images\train\3880.png,Fearful
features\images\train\3881.png,Fearful
features\images\train\3882.png,Angry
features\images\train\3883.png,Surprised
features\images\train\3884.png,Surprised
features\images\train\3885.png,Happy
features\images\train\3886.png,Fearful
features\images\train\3887.png,Calm
features\images\train\3888.png,Sad
features\images\train\3889.png,Fearful
features\images\train\3890.png,Sad
features\images\train\3891.png,Angry
features\images\train\3892.png,Disgust
features\images\train\3893.png,Calm
features\images\train\3894.png,Angry
features\images\train\3895.png,Happy
features\images\train\3896.png,Sad
features\images\train\3897.png,Happy
features\images\train\3898.png,Sad
features\images\train\3899.png,Happy
features\images\train\3900.png,Disgust
features\images\train\3901.png,Fearful
features\images\train\3902.png,Sad
features\images\train\3903.png,Surprised
features\images\train\3904.png,Surprised
features\images\train\3905.png,Calm
features\images\train\3906.png,Disgust
features\images\train\3907.png,Calm
features\images\train\3908.png,Happy
features\images\train\3909.png,Fearful
features\images\train\3910.png,Happy
features\images\train\3911.png,Fearful
features\images\train\3912.png,Calm
features\images\train\3913.png,Sad
features\images\train\3914.png,Happy
features\images\train\3915.png,Fearful
features\images\train\3916.png,Angry
features\images\train\3917.png,Fearful
features\images\train\3918.png,Angry
features\images\train\3919.png,Sad
features\images\train\3920.png,Calm
features\images\train\3921.png,Neutral
features\images\train\3922.png,Surprised
features\images\train\3923.png,Surprised
features\images\train\3924.png,Angry
features\images\train\3925.png,Neutral
features\images\train\3926.png,Disgust
features\images\train\3927.png,Calm
features\images\train\3928.png,Surprised
features\images\train\3929.png,Fearful
features\images\train\3930.png,Angry
features\images\train\3931.png,Sad
features\images\train\3932.png,Fearful
features\images\train\3933.png,Happy
features\images\train\3934.png,Angry
features\images\train\3935.png,Sad
features\images\train\3936.png,Calm
features\images\train\3937.png,Angry
features\images\train\3938.png,Surprised
features\images\train\3939.png,Disgust
features\images\train\3940.png,Sad
features\images\train\3941.png,Angry
features\images\train\3942.png,Angry
features\images\train\3943.png,Neutral
features\images\train\3944.png,Sad
features\images\train\3945.png,Disgust
features\images\train\3946.png,Sad
features\images\train\3947.png,Sad
features\images\train\3948.png,Fearful
features\images\train\3949.png,Calm
features\images\train\3950.png,Calm
features\images\train\3951.png,Fearful
features\images\train\3952.png,Happy
features\images\train\3953.png,Surprised
features\images\train\3954.png,Calm
features\images\train\3955.png,Surprised
features\images\train\3956.png,Surprised
features\images\train\3957.png,Surprised
features\images\train\3958.png,Fearful
features\images\train\3959.png,Calm
features\images\train\3960.png,Neutral
features\images\train\3961.png,Neutral
features\images\train\3962.png,Calm
features\images\train\3963.png,Angry
features\images\train\3964.png,Fearful
features\images\train\3965.png,Angry
features\images\train\3966.png,Neutral
features\images\train\3967.png,Fearful
features\images\train\3968.png,Angry
features\images\train\3969.png,Angry
features\images\train\3970.png,Angry
features\images\train\3971.png,Calm
features\images\train\3972.png,Angry
features\images\train\3973.png,Surprised
features\images\train\3974.png,Fearful
features\images\train\3975.png,Angry
features\images\train\3976.png,Fearful
features\images\train\3977.png,Calm
features\images\train\3978.png,Sad
features\images\train\3979.png,Calm
features\images\train\3980.png,Fearful
features\images\train\3981.png,Fearful
features\images\train\3982.png,Happy
features\images\train\3983.png,Sad
features\images\train\3984.png,Fearful
features\images\train\3985.png,Calm
features\images\train\3986.png,Happy
features\images\train\3987.png,Surprised
features\images\train\3988.png,Calm
features\images\train\3989.png,Sad
features\images\train\3990.png,Happy
features\images\train\3991.png,Fearful
features\images\train\3992.png,Sad
features\images\train\3993.png,Fearful
features\images\train\3994.png,Disgust
features\images\train\3995.png,Surprised
features\images\train\3996.png,Angry
features\images\train\3997.png,Happy
features\images\train\3998.png,Happy
features\images\train\3999.png,Angry
features\images\train\4000.png,Angry
features\images\train\4001.png,Angry
features\images\train\4002.png,Disgust
features\images\train\4003.png,Calm
features\images\train\4004.png,Happy
features\images\train\4005.png,Happy
features\images\train\4006.png,Fearful
features\images\train\4007.png,Angry
features\images\train\4008.png,Calm
features\images\train\4009.png,Angry
features\images\train\4010.png,Surprised
features\images\train\4011.png,Fearful
features\images\train\4012.png,Angry
features\images\train\4013.png,Calm
features\images\train\4014.png,Disgust
features\images\train\4015.png,Sad
features\images\train\4016.png,Fearful
features\images\train\4017.png,Calm
features\images\train\4018.png,Calm
features\images\train\4019.png,Fearful
features\images\train\4020.png,Neutral
features\images\train\4021.png,Happy
features\images\train\4022.png,Disgust
features\images\train\4023.png,Neutral
features\images\train\4024.png,Disgust
features\images\train\4025.png,Surprised
features\images\train\4026.png,Happy
features\images\train\4027.png,Neutral
features\images\train\4028.png,Calm
features\images\train\4029.png,Happy
features\images\train\4030.png,Disgust
features\images\train\4031.png,Disgust
features\images\train\4032.png,Disgust
features\images\train\4033.png,Fearful
features\images\train\4034.png,Fearful
features\images\train\4035.png,Surprised
features\images\train\4036.png,Fearful
features\images\train\4037.png,Angry
features\images\train\4038.png,Sad
features\images\train\4039.png,Disgust
features\images\train\4040.png,Calm
features\images\train\4041.png,Fearful
features\images\train\4042.png,Happy
features\images\train\4043.png,Angry
features\images\train\4044.png,Calm
features\images\train\4045.png,Disgust
features\images\train\4046.png,Sad
features\images\train\4047.png,Calm
features\images\train\4048.png,Sad
features\images\train\4049.png,Calm
features\images\train\4050.png,Disgust
features\images\train\4051.png,Sad
features\images\train\4052.png,Angry
features\images\train\4053.png,Happy
features\images\train\4054.png,Sad
features\images\train\4055.png,Sad
features\images\train\4056.png,Fearful
features\images\train\4057.png,Neutral
features\images\train\4058.png,Happy
features\images\train\4059.png,Angry
features\images\train\4060.png,Fearful
features\images\train\4061.png,Disgust
features\images\train\4062.png,Neutral
features\images\train\4063.png,Sad
features\images\train\4064.png,Calm
features\images\train\4065.png,Sad
features\images\train\4066.png,Angry
features\images\train\4067.png,Disgust
features\images\train\4068.png,Calm
features\images\train\4069.png,Fearful
features\images\train\4070.png,Calm
features\images\train\4071.png,Sad
features\images\train\4072.png,Happy
features\images\train\4073.png,Fearful
features\images\train\4074.png,Disgust
features\images\train\4075.png,Angry
features\images\train\4076.png,Sad
features\images\train\4077.png,Calm
features\images\train\4078.png,Fearful
features\images\train\4079.png,Sad
features\images\train\4080.png,Disgust
features\images\train\4081.png,Disgust
features\images\train\4082.png,Sad
features\images\train\4083.png,Neutral
features\images\train\4084.png,Calm
features\images\train\4085.png,Calm
features\images\train\4086.png,Neutral
features\images\train\4087.png,Fearful
features\images\train\4088.png,Surprised
features\images\train\4089.png,Disgust
features\images\train\4090.png,Sad
features\images\train\4091.png,Happy
features\images\train\4092.png,Calm
features\images\train\4093.png,Happy
features\images\train\4094.png,Calm
features\images\train\4095.png,Calm
features\images\train\4096.png,Neutral
features\images\train\4097.png,Disgust
features\images\train\4098.png,Surprised
features\images\train\4099.png,Sad
features\images\train\4100.png,Surprised
features\images\train\4101.png,Happy
features\images\train\4102.png,Calm
features\images\train\4103.png,Disgust
features\images\train\4104.png,Disgust
features\images\train\4105.png,Fearful
features\images\train\4106.png,Calm
features\images\train\4107.png,Disgust
features\images\train\4108.png,Surprised
features\images\train\4109.png,Sad
features\images\train\4110.png,Angry
features\images\train\4111.png,Fearful
features\images\train\4112.png,Neutral
features\images\train\4113.png,Sad
features\images\train\4114.png,Sad
features\images\train\4115.png,Happy
features\images\train\4116.png,Disgust
features\images\train\4117.png,Fearful
features\images\train\4118.png,Happy
features\images\train\4119.png,Angry
features\images\train\4120.png,Happy
features\images\train\4121.png,Surprised
features\images\train\4122.png,Angry
features\images\train\4123.png,Neutral
features\images\train\4124.png,Calm
features\images\train\4125.png,Sad
features\images\train\4126.png,Disgust
features\images\train\4127.png,Neutral
features\images\train\4128.png,Surprised
features\images\train\4129.png,Sad
features\images\train\4130.png,Calm
features\images\train\4131.png,Happy
features\images\train\4132.png,Calm
features\images\train\4133.png,Sad
features\images\train\4134.png,Surprised
features\images\train\4135.png,Calm
features\images\train\4136.png,Disgust
